"V1";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V27";"V28";"V29";"V32";"V35";"V37";"V38";"V39";"V40";"V41";"V42";"V44";"V47";"V48";"V49";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V68";"V69";"V70";"V71";"V72";"V73";"V74";"V75";"V76";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"V114";"V115";"V116";"V117";"V118";"V119";"V120";"V121";"V122";"V123";"V124";"V125";"V126";"V127";"V128";"V129";"V130";"V131";"V132";"V133";"V134";"V135";"V136";"V137";"V138";"V139";"V140";"V141";"V142";"V143";"V144";"V145";"V146";"V147";"V148";"V149";"V150";"V151";"V152";"V153";"V154";"V155";"V156";"V157";"V159";"V160";"V161";"V162";"V163";"V164";"V165";"V166";"V167";"V168";"V169";"V170";"V171";"V172";"V173";"V174";"V175";"V176";"V177";"V178";"V179";"V180";"V181";"V182";"V183";"V184";"V185";"V186";"V187";"V188";"V189";"V190";"V191";"V192";"V193";"V194";"V195";"V196";"V197";"V198";"V199";"V200";"V201";"V202";"V203";"V204";"V205";"V206";"V207";"V208";"V209";"V210";"V211";"V212";"V213";"V214";"V215";"V216";"V217";"V218";"V219";"V220";"V221";"V222";"V223";"V224";"V225";"V226";"V227";"V228";"V229";"V230";"V231";"V232";"V233";"V234";"V235";"V236";"V237";"V238";"V239";"V240";"V241";"V242";"V243";"V244";"V245";"V246";"V247";"V248";"V249";"V250";"V251";"V252";"V253";"V254";"V255";"V256";"V257";"V258";"V259";"V260";"V261";"V262";"V263";"V264";"V265";"V266";"V267";"V268";"V269";"V270";"V271";"V272";"V273";"V274";"V275";"V276";"V277";"V278";"V279";"V280";"V281";"V282";"V283";"V284";"V285";"V286";"V287";"V288";"V289";"V290";"V291";"V292";"V293";"V294";"V295";"V296";"V297";"V298";"V299";"V300";"V301";"V302";"V303";"V304";"V305";"V306";"V307";"V308";"V309";"V310";"V311";"V312";"V313";"V314";"V315";"V316";"V317";"V319";"V321";"V323";"V324";"V325";"V326";"V327";"V328";"V329";"V330";"V331";"V332";"V333";"V334";"V335";"V336";"V337";"V338";"V339";"V340";"V341";"V342";"V343";"V344";"V345";"V346";"V347";"V348";"V349";"V350";"V351";"V352";"V353";"V354";"V355";"V356";"V357";"V358";"V359";"V360";"V361";"V362";"V363";"V364";"V365";"V366";"V368";"V369";"V370";"V371";"V372";"V373";"V374";"V375";"V376";"V377";"V378";"V379";"V380";"V381";"V382";"V383";"V384";"V385";"V386";"V387";"V388";"V389";"V390";"V391";"V392";"V393";"V394";"V395";"V396";"V397";"V398";"V399";"V400";"V401";"V402";"V403";"V404"
5837;5356;35;100000;0;1999;2;1948;2;;2;3;1;1;0;1;0;0;0;14;2;1;7;2;1;0;0;1;;2;;350;;0;4;6;1;;;178000;4;1;1;1;1;3;1;2;1;1;4;1;2;1;1;1;1;2;;1;2;2;;2;;2;;1;2;2;;2;;2;;2;;2;;2;;2;;2;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;10;10;3;4;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;1;1;9;8;9;1;2;1;2;4;1;2;3;2;2;1;1;2;;;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1;8;1;1;10;1;1;1;2;10;5;1;4;1;1;3;3;1;3;3;3;1;1;1;3;2;1;3;1;3;2;2;2;1;2;4;1;4;2;2;2;3;1;2;2;2;2;1;2;1;2;1;2;1;2;1;2;2;8;2;2;1;2;2;1;3;2;5;8;1;8;2;1;4;1;2;2;1;3;1;1;2;1;3;3;3;3;2;2;2;2;8;8;2;2;2;1;1;1;2;10;10;4;4;4;1;1;3;3;3;2;1;1;1;1;1;1;3;1;9;7;9;3;9;2;1;3;1;2;1;4;4;4;3;4;4;2;2;8;3;3;3;1;3;5;1;1;1;1;1;1;2;5;5;2;1;1;1;2;2;2;2;2;1;4;4;4;1;1;1;1;1;1;1;3;2;2;2;1;1;2;3;3;4;3;1;3;1;7;1;841;7;3;51;51;5100;1;2;6;99;"nej";8570;2;1;4;2;2;4;1;2;0;0;51;;5;;2;3;17;2;2;;4;;1;1
5837;5356;61;100000;0;1999;1;1975;2;;2;5;;0;;1;0;0;0;20;15;1;2;2;1;7;1;7;1;2;;200;;0;4;10;1;;;180000;7;1;1;1;1;4;3;3;1;3;2;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4;3;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;5;7;4;1;1;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;2;10;100;100;100;1;4;1;1;3;1;2;3;1;2;2;1;2;;;8;8;1;1;1;1;2;2;1;2;1;1;1;1;1;1;1;2;4;2;2;7;2;5;4;1;4;1;1;3;3;1;3;2;3;2;2;2;2;1;1;2;2;2;1;1;1;1;1;1;1;3;3;3;3;2;2;3;2;2;1;1;2;1;2;1;2;2;2;1;2;2;1;2;3;1;2;2;2;2;1;4;7;5;2;4;2;1;1;3;1;1;1;1;1;3;3;3;2;4;3;2;3;2;2;2;2;2;2;2;1;3;3;2;5;6;4;4;4;2;2;2;2;2;1;2;1;2;1;1;2;1;1;10;5;5;5;3;3;1;5;7;4;2;4;3;3;2;3;2;2;3;2;2;2;3;1;3;8;1;1;1;2;2;3;2;3;2;3;1;2;3;4;4;4;4;4;3;4;4;4;4;2;3;3;3;3;2;;;;;;2;;;;;;1;2;1;9;1;841;7;3;24;23;5100;1;4;6;99;"nej";8480;1;1;1;1;1;1;3;1;2;0;41;;4;;2;2;14;2;2;;4;;4;4
5837;5356;51;100000;0;1999;1;1929;2;;1;5;;0;;1;0;0;0;16;12;1;2;2;1;0;2;4;;;;;;0;2;5;1;;;8888888;8;2;1;2;2;1;3;1;1;1;4;2;2;2;;2;;2;;1;1;1;1;2;;2;;2;;1;1;2;;2;;2;;2;;2;;1;1;2;1;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;10;10;3;4;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;2;10;100;100;100;2;4;4;2;4;2;1;2;2;2;2;1;2;;;8;8;2;1;2;1;8;8;8;8;8;8;8;8;8;8;8;2;6;8;1;3;2;1;5;1;4;2;8;8;8;1;8;8;8;1;8;8;1;8;1;8;1;1;1;8;2;1;3;4;1;1;3;2;2;2;3;3;1;1;1;1;2;1;2;1;2;2;2;1;2;2;1;1;1;3;3;1;3;3;1;4;5;4;6;7;4;8;3;1;1;1;2;1;1;1;3;2;2;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;4;1;4;4;4;1;1;4;2;3;2;1;1;1;1;1;1;5;1;10;10;10;1;1;1;1;1;10;1;1;2;3;2;2;2;2;2;2;3;5;5;5;1;2;5;1;2;2;1;1;3;1;1;1;1;1;1;5;5;5;5;5;5;3;5;5;5;5;1;1;1;8;1;1;1;1;1;1;1;2;;;;;;3;2;2;7;1;101;15;1;70;70;5100;1;5;6;99;"nej";7302;1;1;6;3;2;6;2;1;0;1;74;;7;;8;2;15;2;8;;;;4;4
5837;5356;6;100000;0;1999;2;1915;1;1;2;1;1;2;0;2;0;0;0;17;12;3;;2;2;0;13;4;;;;;;0;4;8;1;;;405000;8;1;1;4;2;1;3;2;8;2;2;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;5;3;5;1;0;0;1;0;1;1;1;0;0;1;1;0;1;0;1;9;7;4;2;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;2;10;100;100;100;2;8;2;2;5;2;1;2;2;2;2;1;2;;;4;3;2;2;1;8;8;2;8;2;8;8;8;8;8;2;2;8;88;8;2;7;2;1;4;1;4;3;1;1;1;1;2;1;3;1;1;1;8;1;1;2;1;1;1;8;2;1;4;3;1;8;4;8;8;2;3;2;8;3;1;1;2;1;2;1;2;2;2;1;2;2;8;8;2;3;3;3;3;3;8;5;6;88;88;88;2;8;8;2;1;1;3;1;3;1;8;8;8;8;8;8;8;8;8;8;8;8;8;8;2;2;8;8;5;7;4;8;4;1;1;3;4;4;1;1;1;1;1;1;1;1;1;1;1;6;1;1;2;1;88;88;1;1;3;3;3;2;3;3;3;3;3;3;3;3;1;2;8;1;2;3;1;1;3;8;3;3;2;1;3;4;4;4;4;4;4;3;4;8;4;3;1;3;2;2;8;1;2;2;1;1;4;1;2;2;1;4;4;3;8;1;88;1;147;15;1;84;83;5100;1;6;5;99;"nej";8384;2;1;7;3;2;8;2;0;0;5;82;;8;;3;2;88;8;8;;;;2;1
5837;5356;57;100000;0;1999;2;1927;2;;1;3;2;3;0;1;0;0;0;15;12;1;9;2;1;0;6;4;;;;;;0;3;9;1;;;184000;8;1;2;2;2;1;1;2;2;2;3;3;2;2;;2;;2;;2;;2;;2;;2;;1;2;2;;2;;2;;2;;2;;1;2;2;;2;3;4;3;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;4;3;3;4;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2;10;100;100;100;2;2;8;2;4;8;1;3;1;2;2;1;2;;;3;3;2;2;2;1;2;2;2;2;1;1;2;8;1;1;1;2;10;1;1;1;1;10;2;2;2;2;1;3;3;1;3;3;3;1;1;1;3;1;1;1;3;1;2;1;1;8;8;8;2;3;3;3;2;2;2;2;2;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2;1;1;2;1;3;3;1;10;5;5;5;8;1;2;1;1;8;1;1;1;1;8;3;3;3;3;3;2;3;4;3;4;4;3;3;3;2;2;3;4;1;7;3;2;4;1;1;2;3;2;1;1;1;1;1;88;1;1;1;10;5;10;10;1;1;1;5;9;10;8;2;8;2;2;8;3;2;2;2;4;4;4;3;8;8;1;3;3;6;6;3;1;5;1;8;1;2;2;4;4;4;3;4;4;1;3;5;1;2;4;2;4;2;1;2;2;2;4;4;2;;;;;;5;1;1;10;1;147;15;1;72;72;5100;1;21;6;99;"nej";8368;4;1;6;3;2;7;2;3;0;3;51;;5;;2;8;15;2;2;;;;1;1
5837;5356;3;100000;0;1999;2;1909;2;;2;2;1;1;0;1;0;0;0;17;13;1;2;2;1;2;0;4;;;;;;0;1;6;1;;;84000;8;3;2;2;2;2;3;3;3;2;3;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;4;5;4;5;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;10;100;100;100;2;4;4;2;8;2;1;3;1;2;2;1;2;;;8;8;1;1;1;2;2;2;8;2;2;2;2;2;2;2;2;8;1;2;2;7;2;1;4;2;4;2;1;2;2;1;3;2;3;1;3;1;2;1;1;2;2;3;1;1;2;1;4;2;2;3;3;2;3;2;2;8;3;1;1;1;2;1;1;1;2;2;2;2;2;2;1;1;3;2;1;1;1;8;2;5;7;3;3;2;1;4;1;8;2;1;1;1;8;3;8;3;2;3;2;2;3;8;2;3;3;8;2;3;1;1;2;3;9;3;3;3;4;1;1;3;2;3;3;1;1;1;1;1;1;1;1;8;10;10;2;1;1;1;2;1;9;1;8;2;2;2;8;8;2;3;8;4;4;4;1;3;8;1;2;1;1;1;2;2;2;1;3;1;2;4;5;5;5;4;5;5;4;3;4;3;2;3;8;4;2;2;;;;;;2;;;;;;3;3;2;9;1;101;15;1;90;89;5100;1;15;5;99;"nej";101;5;1;8;3;2;9;2;1;1;0;74;;7;;1;2;13;2;2;;;;4;4
5837;5356;6;100000;0;1999;2;1920;2;;1;2;1;2;0;88;0;0;0;15;2;3;;2;1;0;0;4;;;;;;0;4;8;1;;;8888888;8;8;1;8;1;4;4;8;1;1;8;2;2;2;;2;;2;;2;;2;;1;2;2;;2;;2;;2;;2;;2;;2;;2;;1;2;2;2;5;4;4;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;2;1;9;1;3;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;10;100;100;100;2;4;1;1;5;8;1;8;1;2;2;1;2;;;8;8;1;1;1;1;2;2;8;2;1;2;2;2;1;1;2;3;10;1;1;2;2;1;5;2;5;1;1;2;3;1;3;2;3;1;1;1;1;1;1;1;2;3;2;1;2;1;2;5;1;4;3;2;2;1;1;8;2;2;2;2;2;2;2;1;2;2;2;2;1;2;1;1;3;1;3;3;3;3;8;4;2;2;8;5;1;4;1;2;8;1;2;1;1;2;3;4;2;3;2;1;3;3;2;4;4;4;3;8;8;8;8;8;1;1;2;4;4;8;2;2;2;2;1;1;1;1;1;1;1;1;1;88;9;9;9;88;1;1;8;1;5;1;3;3;3;3;3;4;3;3;3;5;5;5;8;8;8;1;8;1;1;1;3;2;5;5;3;8;8;8;4;8;8;8;8;8;4;2;4;4;8;8;8;8;8;2;;;;;;2;;;;;;3;1;2;7;1;101;15;1;79;78;5100;1;17;5;99;"nej";537;5;1;6;3;2;7;1;0;0;0;51;;5;;8;3;12;1;2;;;;4;4
5837;5356;51;100000;0;1999;1;1925;2;;1;3;1;7;0;1;0;0;0;14;2;1;9;2;2;12;10;4;;;;;;0;4;10;1;;;210000;8;1;1;1;1;2;1;2;1;1;3;2;2;2;;1;2;2;;2;;2;;2;;2;;2;;1;2;2;;2;;2;;2;;2;;2;;2;1;4;4;4;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;10;10;4;5;0;1;0;0;0;0;1;0;0;0;1;0;1;1;1;0;2;10;100;100;100;1;3;1;1;4;2;1;2;2;2;2;1;2;;;3;3;1;1;1;1;2;1;2;2;1;2;2;2;1;1;2;2;8;1;1;7;2;7;5;1;5;1;3;2;1;1;3;2;3;1;2;1;2;1;1;1;1;3;2;8;1;1;1;4;1;8;8;8;1;1;1;8;2;8;1;1;2;1;2;1;2;2;2;1;2;2;1;1;1;1;3;1;3;3;2;2;2;88;4;88;4;2;1;1;2;1;2;1;1;2;2;2;2;3;3;2;3;3;2;4;2;2;2;2;1;1;1;3;5;4;3;8;4;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;88;1;101;15;1;74;74;5100;2;9;6;99;"nej";8043;4;1;6;3;2;7;1;3;0;4;23;;2;;2;3;88;8;3;;;;1;1
5837;5356;41;100000;0;1999;2;1908;2;;2;2;1;0;;1;0;0;0;15;3;1;2;2;1;0;0;4;;;;;;0;2;10;1;;;;5;2;2;2;2;3;3;2;8;8;8;3;2;1;1;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;3;4;4;4;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;2;7;88;1;8;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;2;10;100;100;100;8;4;1;1;5;3;1;1;1;2;3;1;2;;;8;8;2;2;1;1;2;2;2;2;8;1;8;8;8;1;8;2;5;8;8;8;2;1;3;1;5;2;1;3;3;1;3;2;3;1;1;2;2;8;1;2;2;2;1;8;2;8;3;4;1;3;4;3;2;2;1;8;2;3;2;2;2;2;2;2;2;2;2;2;2;1;8;8;3;1;3;3;3;3;3;5;1;10;88;88;4;;3;8;2;1;2;1;1;2;8;8;2;2;2;2;2;2;2;8;8;2;2;2;1;1;1;8;88;88;8;2;8;8;8;8;8;8;3;1;1;3;1;1;3;4;1;1;6;6;6;2;1;1;4;8;9;1;2;2;1;2;2;2;2;2;8;5;3;3;1;8;8;1;2;3;15;15;3;8;8;8;8;1;8;8;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;2;;;;;;2;;;;;;8;2;2;11;1;185;1;1;91;90;5100;1;28;5;99;"nej";101;5;1;8;3;2;9;1;1;0;0;34;;3;;;8;88;8;;;;;4;4
5837;5356;29;100000;0;1999;1;1917;1;1;2;1;1;4;0;2;0;0;0;17;13;1;10;2;1;0;0;4;;;;;;0;1;10;1;;;140000;6;1;1;1;3;1;3;1;2;2;3;2;2;2;;2;;1;2;2;;2;;2;;1;2;1;1;2;;2;;2;;2;;2;;2;;2;;2;1;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;8;4;5;1;1;0;0;0;0;0;0;1;0;0;1;1;1;1;0;2;10;100;100;100;4;4;5;3;3;2;1;1;2;2;2;1;2;;;4;8;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;3;3;2;2;7;2;1;4;2;4;3;1;2;2;1;3;2;3;1;2;1;1;1;1;2;1;2;1;1;2;3;2;2;2;2;2;2;3;3;3;3;1;3;1;1;2;1;2;1;2;2;2;1;2;2;1;1;1;3;3;3;3;3;1;5;2;4;2;2;1;4;1;1;2;1;1;1;1;1;2;2;2;3;3;2;3;2;2;2;2;2;2;2;1;1;1;2;8;8;3;3;4;2;1;3;3;3;1;1;1;1;1;4;4;3;1;9;7;5;8;3;1;1;3;4;1;1;3;3;2;3;3;3;3;3;2;4;4;4;5;3;8;1;3;2;8;8;2;2;4;4;2;1;2;2;3;4;4;3;3;2;2;3;3;2;2;3;2;2;2;1;2;2;2;2;3;1;2;4;3;4;4;2;3;2;2;1;157;1;1;82;81;5100;1;3;5;99;"nej";7489;2;1;7;3;2;8;2;4;0;0;22;;2;;1;2;8;1;2;;;;2;4
5837;5356;50;100000;0;1999;2;1919;2;;2;2;1;4;0;1;0;0;0;16;13;3;;2;1;0;11;4;;;;;;0;1;11;1;;;205267;4;8;1;2;2;3;3;3;1;8;1;1;2;2;;2;;2;;2;;2;;2;;2;;1;2;2;;2;;1;2;2;;2;;2;;2;;2;3;5;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8;10;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;10;100;100;100;1;1;3;1;4;3;1;2;1;3;2;1;2;;;8;8;2;1;1;1;2;2;8;8;1;1;2;2;2;1;1;2;5;1;1;3;2;3;4;1;5;1;1;2;2;1;1;1;3;1;1;1;1;1;1;2;2;3;1;1;2;1;1;8;8;8;8;1;1;4;1;8;1;1;1;1;2;1;2;1;2;2;2;1;2;2;1;1;3;2;2;8;3;3;1;5;4;5;3;2;1;4;3;2;1;1;2;1;1;1;2;2;2;2;8;2;2;2;8;2;2;2;2;2;1;1;1;1;7;8;4;2;4;1;1;4;2;8;2;1;1;1;1;1;1;1;1;4;1;4;2;1;1;1;3;1;1;1;8;8;8;8;8;8;8;8;8;4;4;5;1;3;8;1;2;1;8;8;2;2;4;2;3;1;1;1;4;4;4;4;4;4;3;8;8;2;1;3;3;3;2;2;;;;;;2;;;;;;1;2;2;88;1;173;1;1;80;79;5100;1;22;6;99;"nej";8692;5;1;7;3;2;7;2;0;0;3;31;;3;;2;2;12;1;2;;;;4;4
5837;5356;51;100000;0;1999;2;1911;2;;2;2;1;1;0;1;0;0;0;17;13;1;2;2;1;0;3;4;;;;;;0;1;10;1;;;8888888;6;3;1;1;3;3;2;1;2;3;8;2;2;2;;1;2;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;2;5;4;4;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;8;5;9;8;3;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;10;100;100;100;1;1;3;2;4;2;1;3;2;2;8;1;2;;;8;88;1;1;1;1;8;8;8;8;1;8;2;1;1;2;2;1;10;1;1;1;2;1;4;1;8;1;1;1;2;1;3;2;3;1;3;1;8;1;1;1;1;8;1;1;2;3;1;8;1;8;3;2;8;8;1;3;2;1;1;1;2;1;2;1;2;2;2;1;2;2;1;1;1;1;2;8;3;3;8;88;3;7;3;88;1;4;8;2;8;1;8;1;8;8;2;8;8;2;8;2;8;3;4;8;8;8;2;2;1;1;1;8;1;88;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;88;1;5;5;5;10;1;1;1;5;1;5;1;3;3;3;3;3;3;3;3;3;4;4;4;1;4;8;1;1;2;8;8;3;8;5;8;8;1;8;2;2;2;5;8;8;8;1;1;8;1;1;8;3;8;1;2;;;;;;2;;;;;;3;1;1;4;1;157;1;1;88;88;5100;1;9;6;99;"nej";7051;5;1;7;3;2;8;2;1;0;2;41;;4;;8;2;13;2;2;;;;4;8
5837;5356;55;100000;0;1999;1;1919;1;1;2;1;1;3;0;2;0;0;0;17;13;1;3;2;1;0;2;4;;;;;;0;1;9;1;;;250000;88;1;1;1;1;3;2;3;2;3;1;1;2;2;;1;2;2;;2;;2;;2;;2;;2;;2;;2;;1;2;2;;2;;2;;2;;2;2;3;1;3;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;2;5;10;4;3;1;1;0;1;1;1;1;1;0;1;1;1;1;0;1;0;2;10;100;100;100;1;3;1;4;5;2;1;3;1;2;2;1;2;;;2;8;1;1;1;1;8;2;1;2;1;1;8;1;1;2;2;2;10;1;1;1;2;1;5;1;5;1;1;3;3;1;1;2;3;1;3;2;2;1;1;1;2;1;2;1;2;1;3;1;1;3;3;2;2;3;2;3;1;1;1;2;2;1;2;1;2;2;2;1;1;2;1;2;4;3;3;3;3;3;1;5;5;5;3;3;1;4;1;2;2;1;3;1;1;2;1;1;2;3;4;1;2;3;3;2;2;2;3;2;1;1;2;3;5;7;4;2;4;2;1;3;2;3;2;1;1;1;1;1;1;1;1;1;5;5;5;1;1;1;1;1;10;1;3;3;3;3;3;3;2;3;3;1;1;1;1;3;5;1;1;1;15;15;3;2;5;1;1;1;1;1;1;3;3;3;3;3;1;4;4;2;1;2;1;5;1;1;2;2;1;3;1;2;;;;;;1;3;2;7;1;157;1;1;80;79;5100;1;17;6;99;"nej";7083;2;1;7;3;2;7;2;2;0;1;13;;1;;2;3;13;2;2;;;;1;4
5837;5356;58;100000;0;1999;2;1921;2;;2;2;1;5;0;1;0;0;0;19;15;3;;2;1;0;0;4;;;;;;99;;;1;;;;1;8;1;1;1;2;3;1;2;2;3;2;2;2;;2;;1;2;2;;1;2;2;;2;;2;;2;;2;;1;2;2;;2;;2;;2;;2;1;4;4;1;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;2;7;5;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;10;100;100;100;1;1;1;2;5;2;1;1;1;2;2;1;2;;;5;3;1;1;1;1;2;2;1;2;1;2;2;2;2;2;2;1;5;2;1;3;2;1;5;1;5;1;1;2;2;1;3;1;2;1;1;2;3;2;2;2;2;2;1;1;2;2;1;1;1;4;4;2;2;1;1;3;1;1;1;1;2;1;2;1;2;2;2;1;2;2;1;1;1;1;3;3;3;3;1;8;3;3;3;1;1;4;8;2;1;1;1;1;8;2;2;2;4;3;4;2;4;4;3;4;3;8;3;3;2;1;2;3;2;9;4;2;4;1;1;3;2;3;3;1;1;5;1;1;1;1;1;1;5;1;8;1;1;1;1;1;1;1;2;8;3;3;8;2;2;4;2;8;8;5;2;3;4;1;3;2;3;3;3;1;5;4;3;1;4;1;2;3;3;8;8;8;1;8;8;1;1;4;4;4;4;2;;;;;;2;;;;;;2;2;1;11;1;405;14;2;78;78;5100;1;25;5;99;"nej";7563;5;1;6;3;2;7;3;0;0;0;;;;;;1;9;1;2;;;;2;1
5837;5356;16;100000;0;1999;1;1927;1;2;2;2;1;3;0;2;0;0;0;16;6;3;;2;1;0;12;4;;;;;;0;1;11;1;;;360000;6;2;1;1;1;4;2;3;1;1;3;1;2;2;;2;;1;2;2;;2;;2;;2;;1;2;2;;2;;1;2;2;;2;;2;;2;;2;1;5;4;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;10;1;3;0;1;0;1;1;0;1;1;0;1;1;1;1;1;0;0;2;10;100;100;100;1;2;2;2;2;4;2;1;2;2;2;1;2;;;4;3;1;1;1;1;1;2;1;1;1;2;2;2;2;2;2;1;10;1;1;3;2;5;4;1;4;1;1;3;1;2;2;1;3;2;3;2;2;1;2;1;2;2;1;1;2;3;1;1;1;3;3;2;2;2;1;2;1;2;1;1;2;1;2;1;1;2;2;2;2;2;1;1;4;8;3;3;3;3;2;6;5;8;1;5;1;4;1;1;1;1;1;1;1;1;2;2;2;2;3;2;2;2;2;2;2;2;2;2;1;1;1;3;5;6;2;2;3;1;2;3;2;3;2;1;1;1;1;1;1;1;1;1;5;5;1;1;1;1;1;1;1;1;3;3;3;3;3;3;2;3;3;4;4;4;1;2;5;1;2;2;1;1;3;1;3;1;1;1;2;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;3;4;2;3;3;3;2;1;88;1;175;1;1;72;71;5100;1;12;5;99;"nej";7132;5;1;6;3;2;7;2;0;0;1;83;;8;;3;2;14;2;2;;;;2;1
5837;5356;36;100000;0;1999;1;1911;2;;1;2;1;2;0;1;0;0;0;17;15;1;10;2;1;0;4;4;;;;;;0;2;9;1;;;288900;4;1;3;1;2;3;3;3;3;3;8;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;4;4;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;2;5;5;4;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;10;100;100;100;2;4;2;2;4;2;1;2;1;1;2;1;2;;;8;8;2;1;1;1;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;7;2;1;4;2;4;2;1;2;3;1;3;2;3;2;3;2;1;2;1;1;1;3;1;1;2;1;2;2;3;2;2;2;8;2;3;2;1;1;1;1;2;1;2;2;1;2;2;2;1;2;8;8;2;3;3;3;3;3;1;8;1;1;1;1;1;2;1;2;2;8;3;1;3;2;3;2;3;3;4;2;3;3;2;4;2;3;2;1;3;2;3;4;1;9;4;3;4;2;2;2;1;8;3;1;1;5;1;1;1;5;1;1;1;10;10;5;1;1;10;1;10;1;2;2;2;2;8;8;2;2;2;2;4;3;3;1;5;1;1;2;6;6;3;2;5;1;1;1;2;2;5;5;5;5;5;5;4;5;5;3;8;8;8;4;2;2;;;;;;2;;;;;;2;4;2;10;1;269;2;2;88;87;5100;1;18;5;99;"nej";7044;5;1;7;3;2;8;3;4;0;3;12;;1;;3;2;3;1;2;;;;4;4
